HashOwner,HashApp,HashFunction,Average,Count,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
508ee4ec165d4945e2491b286d5bfd560451da58199e37e5afb32bcbbbd817c8,004ff3a50412e29c41712cb1505b667fee3c6eadd5ee02a730058ed91fea9b18,c12ea40a9037976012f9f60eda0497c3990e4abed286d24d424bf9d14eaf739e,17,5,1.0,44.0,8,8,8,8,31,31,31
6e56ade0b600c291e78df81dacc3538cdf0a8e45c16bcae1be8d05d1df570f40,c4af8eb43c9e02f71d4f4bbf367774167afcac3348c7e1177d71dd6024ca3394,69cb611ea683e4fec61736150369ce61bd73e419b9000f0ce78082bb69afec16,87,9,23.0,331.0,23,23,24,30,43,331,331
611d0baa20577158d9a4427185491783d318d1846f498296cda2f17f60c33ff4,d262762b60548f190e319ff5fb4c27f1f60367eab8b73623ab37215d65d593b0,153fc2cd5e418b54f34ea6abc27bc08835fc398f7eeac96ece93466198b59638,33,116,9.0,240.0,9,9,11,18,36,173,206
0ccf9c75230e308d25ee3e768f8587aeebb410430a9ae66c5675996974183120,361786de5317c64968b2f5587915fa47efafd299dfb7f905e72037844885be05,8566be41cf59f7ba08ef91b6f1151ce02222e92d8efff27af4f6e27545074751,55,124,0.0,1139.0,0,0,0,18,31,707,1139
36e9fc0abd0aa4cfd1173e2b4698660e358dd63c83be836c6a812af32d0710b0,a053f814bb2d934dc2873e6dff3ba4b8e62034558f82b91f353c790c9f655f00,3d5a3fbef8d677519d86de69c37178a366dd9c625b2f6da515fa267ef2b88948,543,233,0.0,5319.0,16,16,22,40,1111,4823,5319
c2c1ccd619efaff6d17b03f82a20e7733438f5ee745d2589480fc28f901352cd,1123c2d35916aed9d0fe95c7cf3f81a1416254db1a0c876d56ce17bb385f62a5,76edce901c91b06915760fe4bde216990a6ccb9f9e73fdf972a36a07b3b9d772,256,26,40.0,1052.0,40,40,57,129,237,1052,1052
c7c44a39b4ceb0e4c4e397da813bb74de6dd3ef411577936e1428bf2fdbbf73b,bf4a426a78991ed2e6049fb254bfd9bbe7f29e4d18f8d521d8a26f4aac69e0fc,255a3e1378afe55553fc9af921899fd06f53c7afac9f727042ce018617760c5e,8,16,0.0,31.0,0,0,0,0,15,31,31
a1f66428bc964bf0ed6746236b963c066b95b68300bc14a4be02c07a13e5e2de,410db626980ab7895ce392a7c6313561f07595512580fe00b2646492c3890eab,6e2861ea5a74b5956f28a6687a8d06cc8344db1239f3b0ed7febe7ec5908f719,271,231,0.0,5070.0,4,4,30,149,355,1839,4726
d4fc372d838e4efd6718420a384182d1b31c3afc4846e3226c5147a276da45e3,71681ed9eff88c45ae7be58dedb711a54ccbae37e1d60f1052efac9c1316f24d,d486c069727fd2855facd3505240dcd8813ad77478ba237839682c513671e6c7,3058,24,2341.0,4700.0,2341,2341,2844,2979,3093,4700,4700
2e6127bd63dccc18d8879256f104833067fa360879c10f9b246856f11b147eda,b421f00d18b486fdd7d598d4c24a335dafde4252439a307647788a9b6d2886ef,734afb8367486439e52fb2845401de2cfcfa0a3a625119144a286a9357602825,7132,24,5496.0,13457.0,5496,5496,6265,6624,6906,13457,13457
073cf96571743aa44f1ee9250787ad0e0eeacbe13d10d3205d534215cc7e9408,92929075a3022c072e5c5021d63e0fc54373c6be2b10066311463eb0e3379ad5,692de5a4a76d70d75f6dea545905b5e0cb8365318e0c042c62445640d4e45d6e,821,2,767.0,875.0,767,767,767,767,875,875,875
9c8073e398730c1970a200d071cc00ab1bacee0dc95faa0d2624f81bc0e9a674,abc82409c5fd6cf2f52696d34f2832ccea32f1c1412fa47a39669c79b5174ceb,d6c32c8d4dbc8984f1139e189e822a30ceca4d7c8bfdc729a57e0d3b2997cfeb,21,111,6.0,597.0,6,6,8,12,19,73,597
daeb9b63077ad2997d47bd4b9a2714135f78a6cfb073b77116558f2f158f3de5,50a8d8fb3b384f3c779827b248953327b4a3544be17f13b8e5f08315980cbb5c,a212c0e8a76ca348407a0b49114c6804067e811cbd6637df5d894429f363df9e,6010,38,4601.0,7807.0,4601,4601,5384,5914,6609,7807,7807
0f35e27f25aee40e09fe0566f40361b4026d02c46060adef290949aee8cc9d19,a8b4f8aef0fd33fa7a06aa88bbc1224e194b9bc84309804a0310b12ac38d5ca6,216f6ca3aaa7a9cea7934ddd1e74f637c995a0bcceca3db874ab937ecdf64db9,1358,1125,23.0,10748.0,33,37,55,70,2661,6150,10748
30f65f4f0dbab0d7184a94e5541f9c43b873a20b86d755b1ca499024e527b3ee,de59ffa3b4e2e0e04f5e2c29125bc11a4bf02ed5c690da9575b4718114c01732,08a7198800c73d9b16487cc15f21fa5702c303b240cbc3ccb5436ae73c720b79,6100,37,1777.0,48967.0,1777,1777,2357,3050,3935,48967,48967
51e0ebd33aebf3ee07d83f33a1e8c868a39164621cd3bf5a9f42d90d3aa59ce6,2885f47d24672e01a9485bb646e814d02f6d60337d7545e474e264812385c214,c6771750ff5a432255e83b4e4a1aee6be32f964b941677de6e9a3ef29e32fe5e,43,43,0.0,523.0,0,0,0,15,31,523,523
099f11f36f1308c2821ff2e2165cd425506d25bd6a6525f8bbe896e1f44eabf5,a89dbd3c91ea786a04ebd1dfe4de685b47937a23b6f70f39a9907f4b854ea8e3,9fac284868aa8a0cee7c93df6cb1be1d796e8002a75b9aabacdf4f9a98079737,36170,1,36170.0,36170.0,36170,36170,36170,36170,36170,36170,36170
3c5076a5f71b84c826720763a40b8a718860913173b009358ef511d3ab7c7020,3a6d91a5dc25642e8a9691b0e05aad0456932a91bb5526a36d042a871d379091,987901b5c7620ba87452c0209dd301d6d64d9adf724fb95de3bb91788f485b60,1787,20,439.0,3944.0,591,591,1136,1405,1916,3890,3890
d5bc93af75f5b7943a811501d07b10025e0533ae14a9bce20fdf05713fd3d931,8e0e1374c2e84a4b5a4456ed6f129e5e839394d273acef4cb2dc4f75dd11099e,e6e3659d7bc702aadc66d593f4a6753fc975df21d59f870c7cfd670d2aa92e56,16547,12,15141.0,17686.0,15141,15141,15640,16526,17272,17686,17686
cab4536b6f941cb760aaac841b7519440eb4b9043ea356dedf01813b6929343f,3a7532396cb1e0de36f178f3aef84ae7d92279adbc4786616b77cf89377bc112,61023fb8735f5c8a0d516a49a52968f2de641ea98ccbbe5eac769cd179dedd25,322,12,203.0,540.0,203,203,234,281,359,540,540
b32bdcb1db7b6a209f3560a47807ad692de50f17a587e8ae0abb6c7762c29f53,61a37b5ca8ae0c3bc167f4ac8c4b8d4ef375756e57988fe43a1cfe887b1f5f72,058fdf5a8af6efd7d869c5eb2f1f86170d477c45b025d7f6fffb0d02da0ae4a9,7228,22,593.0,10683.0,593,593,1859,10348,10496,10683,10683
5cf19106078f816d8e8875d739bd3d5c26e4bccd06af184041d812c30e17428a,b649fea02a45097300e43ff5c684a66467d9e94d075ace6144b56b514ff8b79f,9d04e772ba08a716f54d6348a026833d910b2b279fd0b3e33dd49d6cf979c787,29,4,10.0,40.0,25,25,25,25,31,36,36
ba94770fa0500e1a33ce79dcaef4e1349060b3d128d0080361d029670c5b6ad2,6887b77e8d2d2025593e650c2776bff8a0e918ae70bdad63a580507f337c8831,5fc6ef7a77b4953ddd28dad0e0de4f8508d804f38b5badd3bf10776d16e196ca,6220,28,39.0,15504.0,125,125,2489,5200,9745,15504,15504
c4a93f6bff4ee59fb88d49995e1ba30cbe8c29c29e84d3e36b1d9801a9ebf4cd,949036cb57139d2e0d2cf2590e10a6bfdd413ba185446833a4527d494dd73681,a5ffd12a98973ae1ef6a577cd115bd52e8f7f68116df4edfd15b90b9307b4c44,213,44,0.0,1812.0,15,15,138,138,183,980,980
7be44b9de6050eff2fc5c4f274883e765a46bd4b08e7140512e302b9ce4945d8,aab997c732a6184bc644ab936e632c1ed216eadcf72e282c67682c80c77b1a4a,0a34ccd8b782aa93b05fd844c7777432d1454207ca9954f1315b6a0b7251208a,3282,2,656.0,5909.0,656,656,656,656,5909,5909,5909
c36f718c7130444ea56a6b1d68584a7de62b99e51e6a468edb6eae6364b01eb4,1ef5d39ca7aeb79f2f1b517e1524f20df854a1cd0c9aa0a6c0c95d659f12b8a6,29c93fa3ef4b8ba3a878fe746667236109c99613fa3c3869e85e76514e429567,193,30,10.0,1728.0,24,24,25,51,220,877,877
dd065b88fe6a8fa651c14ed91aedd6bab8f6044fa82f0540192ec1cc94c55faf,f31bf1852d5605ebce82e0d4818cd15a63af3d53df35968cf70d0827f61b093d,ba86c58a47b3f8a4820c6fab174dffb8e799287812a1f574e640d87e3a86407f,233,11,171.0,309.0,199,199,199,199,274,274,274
e19d78d04ffcd7dd3a3dba915aff739ce522672a85215c5b7b021710a8c91fea,1ed42347fd40f4bb78fa07ceeadf1eeee25620d2aee3220bf2feed0c5dc23511,838461401447e3102fe6a0efcd4473c7a692ac13385646c3803893e871e77c13,1674,7,193.0,8528.0,193,193,195,675,1135,8528,8528
58ebfa03153d007e22503be07e5c76a1a2157ba3f20428a4974c1330f1115efe,d2852500013aa6a89c5a01a42273f0eae19c345495c0181b8105934cbd8b9ff8,93c196cef4a21be62945ea51818417ba2c7831c579fe2b456613912e1a4758f0,68,1,68.0,68.0,68,68,68,68,68,68,68
ae44afdc324dd6c6ec77de96ba52a5c83956928446aad43dcb0eeea362ee4437,2bab94ecec374ae5dfee7fdea846e834d893f5552b6a398ff559c531d8101dfd,7239fd1fac80a3c4c7f920192885511efcbbccf4a3ec8ccdcabaf8e7d245e0bb,26966,2,19723.0,34209.0,19723,19723,19723,19723,34209,34209,34209
423514747006919139993e4cc074806876311155eac65ca0f4f92872f7206ce5,1da9743ed9fcbda45df05e80f0facda5e4947c680d783ae4fec752224711c7ef,70270b6140350eb5e2e019b8cea07c09116f5f9ee3d8e680d90c13416e769c81,13250,1,13250.0,13250.0,13250,13250,13250,13250,13250,13250,13250
f15f698f543702b68bbc5eb717b6945219a75cbf0394be131e209b6cb8a6a001,d1ee25d56cab8243049941881ef7d0f5bc62e4b04b5d1d51897a40db2498afd2,f2f5b3bbd02056b3596db7fe70cdea3071e2db6c6d89b97c4953152973ba81ba,6240,1,6240.0,6240.0,6240,6240,6240,6240,6240,6240,6240
cd887e8415e154ed31b7b9ee2c83880c3c53356e80ec299ac9e6859e3d0349e4,c47e64c4d81fdbc47951ec5ffbea67ee7a3a258216ae14806a0a3612f53f888e,d7a45bca1a05a236c11375a6f01fe7d27b00430a51edefc5d5cc77502f66961c,285371,1528,181580.0,318215.0,181580,184196,287242,300321,300425,301075,318215
21a36fb8483ac4a22c841fa122c9fdaeb7c47066666add4862ea0ac1a49d77aa,d6d54d262e2a64c1253b37399485e56d09565811dbfd97852e9436a8f5d18a8d,93b4fd563ecd190bff723f82d6e58b996011b0a391f58bf7ca5c463ad45c003b,5834,288,1225.0,28750.0,1225,1264,3316,5378,7270,22379,28750
9216c5111361ea6e29b86782f13148356d424fc9cf902bd44a286485953cbdd8,7feb2e1c256a7441727991b997972bb4b639acdfd82437573a6db8f80194f416,239abd89d306e5faccfe93833d96c0d592727402db63c8dfbf24646ee7d8ff0a,91,967,14.0,1932.0,21,21,33,54,115,844,1932
dcc221062c4b0a281b332a48dd98b53e609ceda743d2e644ead1c802d19f4109,25dadc4a312e82fe0405472956b40e17003ae13ff120e529ad0f84ec126c05be,d92b22d2ff4a1cfd26b64c597697c6727e5045b7c69b63e23f5bdfe03c3f2491,11,2480,1.0,1853.0,1,1,1,1,1,231,1853
28ad228ec27be626daaa3f42b60c719816cbe640ef32d89c5a61e3d72c7990b0,f8bb649d3cbf32d2b18f3b741b5b36a70e48bbd8e40c9475af16d0081011d78f,5ec8065873aecd0347288d3f7d1891b79d0b0f6b7c9a3909674fd1ffe8eb5416,45,1477161,0.0,73418.0,0,0,2,4,5,1000,56063
33d7e96586eb12287d27cd30e26ee0c73629e77ac73e154d79bbaa2d4a9a1a50,681c4017e6863851dd97c9133b13482b43315934a9b95198f57b2ca4dd4202b2,7e1c10ad2ea511533bf4a4f3db7604fa2a071d1d789cfebf5a4249adf6cf9736,2,360,0.0,327.0,0,0,0,0,0,62,327
812b93d34cb035e10678ff0c1f7379461c5d0000113368c832ea58f1dcd905e4,7ef4ddde1ba241f70467c3508b15cfee2e876f0af04dbb6412051810ae4d5cfc,1ca62ec2730e8b2f406139b62cfde422593cc96615977ea92c4b97d778239e39,566,288,78.0,5640.0,78,93,157,218,283,4750,5640
cbd2b2c757b373e5f3d8586ae33acbcfbd4888d99b9a6c7bcd0d17106eb92944,3ae2f0024c444ac163628e742e84c8714299f72f5bf24181b5c3aac8cab7bfcb,1bc1f0649993150c01327c210ce408d78f782c5ef1241a3dad1e6087315775da,53,1440,0.0,2610.0,0,31,46,46,46,204,2610
6b61e164a7c39d4dd3fa6e9c7bd7f8738db1ce8fbe8fec9c43b939b3ae57859a,471a796ed12b39df5566f6edb3f1361469012149066f3e2161860d36e6405a13,9cb75a258b0190c84f9f980f7f5d931b4806376cd15f361a21efff3c320f6609,460,674,31.0,38080.0,46,62,128,187,525,2218,38080
a496dcde227db7c4afec98d80d99b4d41a9b3a443a19344452c8d32f41a9c85a,ad4c7c099c64884fd4c4a103d1dd8397edfa8e3093bb1956a06eabecb14ac7f5,429f2ac0e509ea4762b08ad92689e21a8d47ffc25765a37570af2322bb8acba6,43,1440,0.0,1377.0,0,0,15,31,46,617,1377
9fb0a964dbdb18c9626cddbdd698a57ad68543c41855ef6a88cf1bdce99ddceb,6f06e9904da7f060d7c1ca63407293ccb473561139a9a3a8665909c964748d7d,40d07b9935b0d765eec41cedf70847d06699c0df3e24e1216e0ca893e6e8f71d,1750,16110,4.0,90426.0,5,9,20,35,398,22438,85247
5bcbae0f949961e5d3c540b93d09284d68fc2de4f332a12a41aaec2a3c43ace0,ec2192de5e2f2cdc4908527aa650bd73652eca6231dcad586e889c847c178e9b,deaedbcc7ba24569c6e1d1afaa11876963dbff26048d8c683d3a3af5ba3bbfdf,99,1204,8.0,1578.0,9,17,46,60,90,888,1578
0c58a44394ad6652b80cc6c62fcec2fb411232a39e98929d48ba69052a616642,aa0905b11f304ef939153d14b20dd91e5055ea60499e394e32d6069e6b64966c,ddd732f2fed7e278da11722a7f2ab1724ca93cc08f8bb38a084f6ba7cbdb93e9,5630,288,1090.0,18355.0,1090,1189,3122,5382,8026,15763,18355
0c58a44394ad6652b80cc6c62fcec2fb411232a39e98929d48ba69052a616642,aa0905b11f304ef939153d14b20dd91e5055ea60499e394e32d6069e6b64966c,5488d5d00581b96f86417353f292cb5073785d277340c539ca7925bfa1cb3052,6155,288,1188.0,17715.0,1188,1387,3550,6063,8458,16804,17715
9c6a645b99a13f7918c718183ac495443e3e0aa9f3a103e1945fbda570b23d47,94ff0d022e101352521638f6c4845053bc84c50e03d429b1880f96c179047764,17ac6d922cb2e06471e1f8b710ae059def1ef97bf247ded9a02b38ede83eeec6,1724,1022,19.0,62783.0,19,25,96,137,562,41881,62783
3e6d1d544f326b6efe8b5b91eef41249818f09dba95ca593c20795db8dd1f34f,9715623111944c64806556e02a578a147f80c2a1b4166d1c0b91fd2a5d6f37d0,2224a7d4addc12fa2f25230d90d842d95cf6eebc48bd9a6344ff88eb688ac104,1065,96,5.0,5549.0,5,5,90,230,1095,5549,5549
46319ce4ca93214fad507c76bf52f84a84784d6742c8cbb23290b9f495d24894,1aed6a5aa397da392fd0f73a30060ddaffdf548a890b73e666c81a11d2588aa6,98fcfa21d4fade70eaea658f4646978a5403427ce7a0747937d9f5ca99694ae0,3329,715,71.0,37381.0,71,80,834,1664,4079,24905,37381
d621496ea591636df44a9360d7c64541f9c7f3bfe02bb07af0848f54ce9ca5d7,d504091d2df5eb075f9e898dd3f18aedee0bc7672587a786a6f3fe38d8a752f4,a101212bb2ea3d8f7038102834e881980f29131e994f354562f69cdd8099b786,777,1440,668.0,849.0,668,702,765,781,793,824,849
4228d738659d98640b0c74f0391ac501da6ba97abc7e9101423c5fdc8d280961,add08dca67afc7028f0f5980716b2cc87af10146edf7a3ea3d5788a7d3ef9b6b,a550c2a2a47dcbc98874ea592aa955e8580225b4e3db8a353d2bb86f39d668d2,82,288,46.0,343.0,46,62,66,78,93,156,343
3632c7fafb208870293b96c1907dcfe22e826c821900ab3506eebceba9294d34,df55ac1881d6699c7328ee199189549050e78639def5d7904246363068eb0572,b6dd56faf03cf26dfe5f8b69974d98a3ca8b5620fdf5a1f2e5457edcfc2c4fb1,1395,240,302.0,62984.0,302,319,479,1077,1495,4286,62984
fb1f1b302080177ff851ab2fc1d12f7a899599f2fbddfe49890fa0b0dc90b299,f35e7ff9ee1c9ec317394d4a50602b6a36f0f37bd58fbf53746f7c1e35d05ea0,8f70271a3403c0848cb8eccb27ae36291e1fee98c3cb7d8bd4a04ceebd10e970,337,243,50.0,6177.0,58,64,108,200,398,1588,6177
b71b2503501561d23f2971c5e964f9dcfa7016e34dfd4babcba63f08157ec7b5,3ed9e99b4d02943e4a7b1b2e9bee53328dd9be179808a9f4d42272e5d58d30e9,1065f8d7b323f6745b1ffbe4dabf55f572bebcd7323e1b4429d33e13ba634ecf,152,13087,14.0,26318.0,17,19,44,60,78,1327,22173
e20b2184259d8f211d57dd6fd323f46cc58845a504de29f697deab76244a6d86,a5478ee6224da86576a362b541b62bcc13a33cbe2130d7a7c0d321fe942816e8,91af80a966c0c568ae7ade94d52788f796fbca2dc0db168da861642a19550d84,138,2880,109.0,312.0,112,124,132,140,140,156,312
c33402a802ca82bd50be4f3d79175d670c288d77993691525dfeac1cb75e9cd8,1e43ea812c5b14a927504fc56ec3195ee3667502d1f6abff02e6e5cd878329b7,a6944d7e38e14d68477c0dcba3981aa82e527ff8d4d0acca761de9456823a51a,214,288,4.0,1630.0,4,4,17,23,164,1478,1630
cd760ca2b8b9fc515f2d107ec057505b89d749ec34e15b0fc1ad026b89a9b609,1b8c553c5464dc8f989ab1f22c0f2a81993eeef08d18448ead091ce4d6daa787,d47a8645a0c0b15e4d82e10523b6a4cddb38c58a5f4eb962a7ac09858bd1302d,185,288,3.0,1462.0,3,3,12,21,30,1029,1462
c2f94753ebab1782f429a1d1c3514aa69483ca988f73058ba005c1f04b99dc7b,777dfbdd259d8f17dde9a70920c219cca06ca199f5346d4411331309fdf07c73,a2a58477be09d676b6af6ce38c163ee6b5534f2cceec0dc30ee9f2a85f975337,10584,96,10317.0,11210.0,10317,10317,10427,10494,10718,11210,11210
634bb2e7dfca8555899b9b43841a4efa08332461d168d87bb95d76e71fd49e01,13f5e05796697f8c27434e6ebd644dc46a4cf396cd7afad345bca8125db68e6b,24a25659fdf79509d8bdd57159f1c8640574076f6496c446b58343e67edde110,159,2859,0.0,9669.0,0,15,38,46,63,3070,5897
80d189a163ebcbcec8b112dd382fb5dfc0a5cdea92bd6526e48af070bc929e6c,ee00e810f8e60b72e5dc7c6bc6ae0e4b5470aa2fc98aca15b4b6d78ff44b1189,a7e9e43e916bb0833849804c6359134fecbf9289b814608a5dc59d7e5fa80bf7,600105,713,599993.0,609346.0,599993,599999,600012,600021,600072,600801,609346
b769f9ed6acff4fa10a1dd93224ba3b34992d6e5ba616a21e007123a18e40a76,bd2e56f70939f284e8af6ca9f80de768459d0af8171a8e5fcd3cb2e6f0b9e3df,3693f3b9225844c2baf65d94c7cc86431e65f63d387c10a1f72092de8bd771f5,236,1440,109.0,8207.0,109,109,128,140,156,3730,8207
9c05976b9bfa79853df81f388d8363d2167f711c4d3e82cc307c32e736a2c1fb,498f5c9a384fed70d4b03264d1f4129aba593875c072a4233b8348e1212cd2f7,43fb1229bbb6840c58aa1633fd2845e20af38e2974ded3a89fd47591dc0c1958,307,576,31.0,4812.0,31,46,95,143,215,3046,4812
38146c5b055fe108100ed23eddfaf6ed847e890d2d88bbf80a70828a8c610d1d,3e2b4483c577749a5dc4f4d95292541dd1063d0d5ef1147a8aacd6629fd2fc1d,01c437a60ac18285bf6bea8717f94fa14de23ae5f2f161af075743c9fe2c09e8,19,288,11.0,105.0,11,13,16,18,20,75,105
c8c3df0b0b05d307eb3a863155932e9116a3aa0c82e433d1dce73244f271067c,49090d50b533b62155915771fe006cc7f97877a58dc404b5395bb8c8cef81bbb,4a92f6128eb572529ab0fbea5384991670d5e660d64375c99479718f795b8809,27,288,15.0,78.0,15,15,16,31,31,52,78
faf8ec7e7875bc22fc7ea4712a1795c7d0720e767ab2c910d4a6c5451ec5f44b,e112b0ac864ef447d9277fd02fd797becbfe8579fd4a91b42d72c0efa65dc508,4ec4a14ff6492bfc786f2022531d12c779a08750ee5a0de4d30086272e69487f,21054,288,21005.0,21534.0,21005,21009,21025,21035,21050,21377,21534
8fd53fe1aa335f31c8f41f014794badfdbd31def02b17adb839a589de00afb46,72226a68fd8b7a40d6685bd82d22e6287fb108de06bab0ed74c19bbcdda16902,b2d9a1d08bd177f878cae69709e978ac4571d9402aacb1769cc2e07d8d0e72e8,117,719,69.0,2226.0,69,78,93,104,125,268,1206
96eadbef9e9227d51f89d0b6f71e07bc863e8698b95ff268ee4b4690c9166dff,281daa92f31a090f5c9f8f6ce27bea30b4b7980988c8c2726fe8ea9d5f37bdf6,1c248f50c6fe97e233e33ae31b84a3b55f81e5cec2849136b15222d77ed78fdb,478,16926,68.0,82328.0,99,187,269,340,470,4632,35215
9a812208d53b34a898d2424a9dcc7d25d2c9928c1ce47934565f7f6976184441,f7836bca13fa0f6eaeddd7a5ed00d1a229bd450b1335aba7f3a9e87c90367fb3,35514de00806e154da576a173f5b38ca8e85cdef491846002223aa32a7fc8fac,6174,1440,1419.0,40444.0,1419,1584,3096,3971,6314,37587,40444
486e10ac87f2c7495ab672094483c49e935e6f7e19b2b9b7157be7f9f949244c,305da2d5a12c893a25c993c31db6997951b503eac1df88ab43317ebbcec9e8a8,0b2332d642532bcf04792317cabe26963f44e5ddc779ea94bd829f6de448557e,24696,506,98.0,441191.0,98,548,3468,8833,25106,306110,441191
ab55693a7338aacccf72e74f55c63713fc390f7db73f9fce0950507c7ed9725f,f0b57da525e5c7700fa7432e055e19c2c27f1b78682bc23b74fe59843d995729,287c10c4b75dbd04d1c36cab107fc3d8054b6e636320a7d65cd81ba52b4cee26,193,288,1.0,1763.0,1,1,2,5,36,1001,1763
d2e25e77f08555f93ebb056e07ca9642a476f60544bc72838c609b3f3a179123,136c7d09faea882da5ebeb4bbfb621dc17e063f5b5abe2785044084b6c952648,1595c1c9e3880464185b1a2197c70d4d38823fe82238d99633de262d2d5b07a2,20,1440,0.0,8002.0,0,0,0,0,15,31,8002
8742dfbc865a3905318cb8f1fa1a0d4b63efa7f7de1406e8c05b735244cc3395,40faf12d8c99373441b5726ae7577ac5892fe492d0a80bf681de234bc8723145,493f31762befa1316a08e70ba1628c0071aa5846c59405fe8c55b6b491c3e7a9,2,2879,1.0,198.0,1,1,1,2,2,11,198
f843a2e071cd449df6524f86bd6e89f3121b19a2d9f64dbf7b9ab3e608f456ed,814fad1b9c5249367491b6b912bd9d72e9e9d036e9d63d021fa055882b8bf521,88620cf50dc0d41803f6d1ea76e1849585fa1a56c65c96a523c125a405957b9c,17,19041,0.0,4544.0,0,0,15,18,21,43,1824
51363659d4b26ee2cefe9a0781d7c40f1d9b9a7333294f0c62d1721ed4a76f5c,888f17416e4170e09ebb79483d157c22053b6dbd247f99afdc1aa3246990ddc6,2fe17c1b7e06d388817a67aadd17b105537dffa1648988da21d0778aeae1cbdc,1022,48,62.0,9640.0,62,62,108,216,1175,9640,9640
1ddc9a1dca3d4d1d5ba287e7c7c7ddca87b4952cb702bb2d7df60bd64862ae38,f5d1d6d602e391bfc53624870fe383610dc1218894de1bcc2dbbebfbf0471449,b0da6cbb1131ab65cd3ef92b9b36d46a0d94217bfc09490db669b2dc35c0b655,957,960,492.0,9696.0,492,531,785,878,984,2547,9696
629cb33bbb4f02add1f0962e555bd6423b2cac6d9bdd7b1dd9ce32125fdea97c,4679a89dbfa49a1b2a4eae463d45acaa99718f54445469b5cb4ed4b5c1395f8c,6e6abc99542c2afab417722c9ea11cda1af594279793373fabf0618f06897909,7,1440,1.0,613.0,1,1,2,2,3,139,613
8c7a2439c48ec71a5793485c22fe5e2f80922c3536872c1fda03ad25de2ec697,af2429d95311bb0749af4e7bd6dfdc7382b9fa360ea08dc5e07c8b7c1c6dbf67,f73916adb9f86841a93e7a217739f5e53f53db3e76291be4210a099695095a60,127,280,1.0,1239.0,1,1,1,1,10,938,1239
e56a7a29e50ac84ffa9ee7dee72d4df4e403634be818380edb5be7d3d8c5ee97,75c0d1ed3591cef43631a4d41b9d2969d88661782c7f81671f784266eff8ed9f,5e08ca82290a2e4545546c182d073696d3648fe245200d5fc8cbeb4c2b21724c,80532,144,60819.0,96530.0,60819,67160,77740,80760,83501,96415,96530
32f09e807248bf4368780cac66d1eaf77bdfce8ecb1b82becd8a3a40c64a29d1,558892c30ebefeffc83d8c9d2ad5c9d46f55e2e3ae539bf8e66c2e4f7c47793a,205211fd0af7ebb5b9cfb08f7e1eb23a469cef421deb8ede64f89ecf8a49d67a,16,24,8.0,71.0,8,8,12,14,16,71,71
34ff5263b94cc019e8340a7ff99976c70451325852684cc154b191ddcea3fa14,e96d648cf4d3a96bacefc7dc9aa5ffcda53d9dfaa1a94674c7d99312d0ca3ae5,ce64a05237b4fffdd12b3cf42692b236550d4ea895ba0769058d0f7ef88cf7da,141,357,0.0,1667.0,0,1,1,2,10,1299,1667
946976f24f12ffaedbd573f901933fe68830a28d631de1b8a2e0f2b5d858c8df,fbc0ff4cb4d61b65f8ee2bf1a224640df6dfe8eb4c1c70026972d02f41a0cabe,86e9a49fe242374ce2c85f3ca2ea8a8c4f92a15924ead716c848a78c43f2f033,116,7471,0.0,13334.0,43,67,82,88,96,175,10049
c81138310053a7e286d0443bfbce634b121c91f35de1600a83e27194cdf45689,7665a5a5f2e1955159bbc1c753e6c5d3b9adf04fb5f3ba924b784ce78b9e9214,b534693b51c756f5fb5bcb9f624c0395c07acd65abca6aa4380ed38f48ddc317,878,144,50.0,5985.0,50,158,437,500,587,4109,5985
65783d4e3b99627ac8f4f792da6050c10a1bc15d6496f92ab04c9b74e3a7d861,1dea5204d2122926efb97e89a7527a4044cde98d42448275e50210502e1663ec,39fc467ecd3e32da2aa3c91f62331891ed76ecfbe8c96e5e75f53f2d74a0bfa5,2831,36,171.0,20766.0,171,171,203,218,378,20766,20766
